0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.00213106,0.00196604,0.0017763,0.00156179,0.0013245,0.00106804,0.000796658,0.000514201,0.000223489,-7.39826e-005,-0.000378157,-0.000690623,-0.00101518,-0.00135914,-0.00173576,-0.00216109,-0.00257478,-0.00295816,-0.00333529,-0.00374161,-0.00428737,-0.00429494,-0.004835,-0.00458726,-0.0051488,-0.00483527,-0.00542213,-0.0050419,-0.00567463,-0.00520166,-0.00593577,-0.00531386,-0.00611688,-0.00531966,-0.0060775,-0.00520282,-0.00578787,-0.00493654,-0.00572999,-0.00511176,-0.00598373,-0.0054517,-0.00620709,-0.00570894,-0.00642699,-0.0059282,-0.00663425,-0.0061408,-0.00683933,-0.00635812,-0.00704818
-0.140915,-0.140956,-0.141007,-0.141071,-0.141146,-0.141229,-0.141319,-0.141412,-0.141507,-0.1416,-0.14169,-0.141778,-0.141863,-0.141947,-0.142032,-0.142125,-0.142216,-0.14229,-0.142333,-0.142352,-0.142361,-0.142315,-0.142351,-0.142302,-0.142335,-0.142284,-0.142314,-0.142263,-0.142287,-0.142237,-0.142251,-0.142199,-0.142184,-0.142081,-0.142083,-0.142011,-0.141973,-0.141875,-0.141899,-0.141846,-0.141876,-0.141838,-0.141849,-0.141823,-0.141834,-0.14181,-0.141825,-0.141801,-0.141819,-0.141795,-0.141816
-0.00779092,-0.00773533,-0.00769154,-0.00766356,-0.00765477,-0.00766734,-0.00770197,-0.00775826,-0.00783529,-0.00793221,-0.0080487,-0.00818547,-0.00834491,-0.00853243,-0.00875909,-0.00904159,-0.0093385,-0.00955843,-0.00968988,-0.0097618,-0.0098078,-0.00965031,-0.00978054,-0.00958414,-0.00970605,-0.00949291,-0.00960013,-0.00937381,-0.00945632,-0.00921648,-0.00925065,-0.00897017,-0.00886637,-0.00831535,-0.00828386,-0.00782169,-0.00757048,-0.0068576,-0.00693043,-0.00637541,-0.0064975,-0.00607882,-0.00608501,-0.00574612,-0.00576205,-0.00544389,-0.00549352,-0.00518239,-0.00526303,-0.00495671,-0.00505994
0.123362,0.123198,0.123014,0.122811,0.122587,0.122344,0.122081,0.121797,0.121493,0.121165,0.120811,0.120425,0.12,0.119524,0.118977,0.118337,0.117733,0.11736,0.117186,0.117121,0.117097,0.117283,0.117168,0.11737,0.117266,0.117471,0.117381,0.117586,0.117515,0.117715,0.11768,0.117891,0.117964,0.118387,0.118387,0.118742,0.118913,0.119503,0.119388,0.119886,0.119716,0.120129,0.120071,0.120399,0.12033,0.120636,0.120535,0.120831,0.120703,0.12099,0.120843
-0.139477,-0.139431,-0.139382,-0.139335,-0.139293,-0.139259,-0.139238,-0.139233,-0.139247,-0.139282,-0.139342,-0.139428,-0.139546,-0.139702,-0.139907,-0.140177,-0.140464,-0.140657,-0.140759,-0.140808,-0.140829,-0.140736,-0.140792,-0.140688,-0.140738,-0.140632,-0.140675,-0.140572,-0.140607,-0.140508,-0.140531,-0.140429,-0.14042,-0.140217,-0.140238,-0.140091,-0.140058,-0.139841,-0.139924,-0.139756,-0.139859,-0.139713,-0.139764,-0.139656,-0.139705,-0.139605,-0.139662,-0.139566,-0.13963,-0.139537,-0.139605
0.0319027,0.0319292,0.031951,0.0319676,0.0319794,0.0319878,0.031995,0.0320036,0.0320161,0.0320353,0.0320634,0.032103,0.032157,0.0322288,0.0323238,0.0324479,0.0325734,0.032648,0.0326819,0.0326954,0.0327003,0.0326701,0.0326841,0.0326507,0.032662,0.0326294,0.0326371,0.0326064,0.0326095,0.0325814,0.0325772,0.0325506,0.0325324,0.0325026,0.0324894,0.0324825,0.032481,0.0325166,0.0325083,0.0325555,0.0325403,0.0325817,0.0325755,0.0326104,0.0326,0.0326348,0.0326176,0.0326537,0.0326308,0.0326681,0.0326411
0.00459189,0.00575621,0.00706129,0.00850717,0.0100838,0.0117736,0.0135571,0.0154184,0.017348,0.0193448,0.0214165,0.0235819,0.0258754,0.0283568,0.0311273,0.0342844,0.0371798,0.038882,0.039537,0.0396271,0.0395072,0.0383318,0.0389066,0.0377328,0.038246,0.0370669,0.0375041,0.0363316,0.036663,0.0355072,0.0356533,0.0344262,0.0340921,0.0317898,0.0319006,0.0302003,0.0295995,0.026917,0.0276734,0.0256901,0.0266043,0.0250837,0.0254628,0.024355,0.0247379,0.0237419,0.024218,0.0232688,0.0238224,0.0229102,0.0235085
-0.05169,-0.0513194,-0.0508874,-0.0503896,-0.0498248,-0.0491946,-0.048502,-0.0477496,-0.0469379,-0.0460647,-0.0451237,-0.0441034,-0.042984,-0.04173,-0.0402786,-0.0385487,-0.0368383,-0.0357195,-0.0351749,-0.0349611,-0.03491,-0.0354821,-0.0351572,-0.0357694,-0.0354805,-0.0361049,-0.0358617,-0.03648,-0.0363012,-0.0368911,-0.0368247,-0.0374361,-0.0376475,-0.0390254,-0.0389947,-0.0400146,-0.0404372,-0.0421599,-0.0416826,-0.0429273,-0.042328,-0.0432889,-0.0430651,-0.0437494,-0.0435271,-0.0441375,-0.0438512,-0.0444304,-0.0440889,-0.0446439,-0.0442693
0.058548,0.0589597,0.0594318,0.0599651,0.0605563,0.0611987,0.0618843,0.0626064,0.0633605,0.0641454,0.0649634,0.065821,0.0667307,0.0677154,0.0688153,0.0700752,0.0712619,0.0720169,0.0723674,0.0724854,0.0725167,0.0720997,0.072358,0.0719206,0.0721505,0.071709,0.0719038,0.0714653,0.0716113,0.0711817,0.0712428,0.0707902,0.0706319,0.0697863,0.0697822,0.0691428,0.0688504,0.0678634,0.0680588,0.0673115,0.0675665,0.0669971,0.067076,0.0666456,0.0667298,0.0663419,0.0664623,0.0660946,0.0662462,0.0658947,0.066066
0.119988,0.119956,0.119917,0.119871,0.119818,0.11976,0.119699,0.119638,0.119577,0.119519,0.119466,0.119418,0.119376,0.119342,0.119318,0.11931,0.119323,0.119347,0.119371,0.11939,0.119404,0.119384,0.119402,0.119376,0.119391,0.119365,0.119377,0.119351,0.11936,0.119335,0.119339,0.119314,0.119307,0.119276,0.119268,0.119262,0.119255,0.119296,0.119285,0.119349,0.11933,0.11939,0.119377,0.119432,0.119413,0.119466,0.11944,0.119493,0.119459,0.119514,0.119475
-0.0572372,-0.057355,-0.0574919,-0.0576482,-0.0578229,-0.0580139,-0.0582185,-0.0584343,-0.0586599,-0.0588947,-0.0591398,-0.0593977,-0.0596734,-0.0599763,-0.0603237,-0.0607413,-0.0611736,-0.061499,-0.0616938,-0.0617974,-0.0618611,-0.0616162,-0.0618168,-0.061518,-0.0617069,-0.0613856,-0.0615539,-0.0612176,-0.0613504,-0.0610035,-0.0610641,-0.060668,-0.06051,-0.0596601,-0.0596036,-0.0588879,-0.0584469,-0.0572845,-0.0573847,-0.0564823,-0.0566682,-0.0559935,-0.055986,-0.0554558,-0.0554657,-0.0549769,-0.0550414,-0.0545709,-0.0546832,-0.0542279,-0.0543729
0.047122,0.0470916,0.047053,0.0470059,0.0469515,0.0468916,0.0468288,0.0467657,0.0467045,0.0466472,0.0465948,0.0465482,0.0465078,0.0464738,0.0464469,0.0464298,0.0464263,0.0463963,0.0463505,0.0463246,0.046285,0.0463433,0.0462598,0.0463331,0.0462558,0.0463307,0.0462623,0.046335,0.0462834,0.0463458,0.0463373,0.0463761,0.0465008,0.0465556,0.0466357,0.0466925,0.0468523,0.0469151,0.0469828,0.0470181,0.0470614,0.0470982,0.0471226,0.0471591,0.0471669,0.0472062,0.0472016,0.0472435,0.0472293,0.047274,0.0472522
-0.100363,-0.100325,-0.100294,-0.100271,-0.100259,-0.100262,-0.100279,-0.100311,-0.100355,-0.100411,-0.100477,-0.100551,-0.100631,-0.100714,-0.100796,-0.100861,-0.100884,-0.100971,-0.101096,-0.101166,-0.101288,-0.101052,-0.101352,-0.101024,-0.101318,-0.10097,-0.101246,-0.100899,-0.101126,-0.10082,-0.100901,-0.100714,-0.100312,-0.100126,-0.0999689,-0.0997671,-0.0993689,-0.0992335,-0.099132,-0.0990374,-0.09901,-0.0987916,-0.098884,-0.0986289,-0.0987949,-0.0985082,-0.0987235,-0.0984132,-0.0986652,-0.0983333,-0.0986151
-0.0383579,-0.0385082,-0.038667,-0.0388344,-0.0390103,-0.0391939,-0.0393849,-0.0395829,-0.0397874,-0.0399981,-0.0402146,-0.040436,-0.0406608,-0.0408858,-0.041103,-0.0412897,-0.0413986,-0.041583,-0.0417773,-0.0418687,-0.0419824,-0.041759,-0.0419854,-0.0417056,-0.0419103,-0.0416267,-0.0418009,-0.0415295,-0.0416486,-0.0414215,-0.0414068,-0.0412761,-0.04086,-0.0406584,-0.0403973,-0.0401606,-0.0396129,-0.0392769,-0.0389865,-0.0386357,-0.0384286,-0.038041,-0.037948,-0.0375434,-0.0375467,-0.0371344,-0.0372111,-0.036795,-0.0369254,-0.0365046,-0.0366741
-0.0215601,-0.0215236,-0.0214872,-0.0214528,-0.0214233,-0.0214017,-0.0213908,-0.0213925,-0.021408,-0.0214378,-0.0214818,-0.0215394,-0.0216094,-0.02169,-0.0217776,-0.021863,-0.0219249,-0.0220307,-0.0221529,-0.0222293,-0.0223206,-0.0222149,-0.022344,-0.0221957,-0.0223137,-0.0221617,-0.0222647,-0.0221178,-0.0221956,-0.0220697,-0.0220869,-0.0220099,-0.0218372,-0.021749,-0.0216639,-0.0215704,-0.021397,-0.021317,-0.0212601,-0.0211889,-0.0211618,-0.0210477,-0.0210676,-0.0209395,-0.0209895,-0.0208512,-0.0209225,-0.020778,-0.0208648,-0.0207149,-0.0208135
0.0198631,0.0198843,0.0199009,0.0199127,0.0199201,0.0199246,0.0199281,0.0199326,0.0199402,0.0199523,0.01997,0.0199939,0.0200242,0.0200601,0.0200997,0.0201371,0.0201599,0.0201969,0.0202341,0.020252,0.0202743,0.0202355,0.0202686,0.0202185,0.0202461,0.0201973,0.0202172,0.0201732,0.0201815,0.0201469,0.0201347,0.0201142,0.0200627,0.020039,0.020013,0.0200035,0.0200132,0.0200348,0.0200723,0.0201155,0.0201516,0.0201963,0.020213,0.0202606,0.0202591,0.0203113,0.0202948,0.0203517,0.0203236,0.0203851,0.020348
-0.0150936,-0.0142646,-0.0133394,-0.0123193,-0.0112149,-0.0100446,-0.00883139,-0.00759761,-0.00636267,-0.00514194,-0.00394741,-0.00278961,-0.00168162,-0.000648298,0.000248752,0.000838004,0.000877781,0.00154134,0.00244778,0.00281975,0.00347066,0.00205625,0.00362035,0.00189349,0.00332392,0.00158574,0.00282729,0.00116882,0.00206824,0.000675204,0.000750109,-4.95467e-005,-0.00239968,-0.00341196,-0.00485481,-0.00605316,-0.00912954,-0.010779,-0.0124818,-0.0141489,-0.0153816,-0.017137,-0.0178047,-0.0196192,-0.0198175,-0.0216453,-0.0214917,-0.0233142,-0.0229078,-0.0247237,-0.0241371
0.0135849,0.0138491,0.0141582,0.0145149,0.0149188,0.0153657,0.0158492,0.0163621,0.0168972,0.017448,0.0180087,0.0185734,0.0191351,0.0196811,0.0201833,0.0205647,0.0207054,0.0211735,0.0217646,0.0220571,0.0224805,0.0217108,0.0226031,0.0216116,0.0224416,0.021423,0.0221575,0.0211686,0.021716,0.0208703,0.0209354,0.0204387,0.0190218,0.0184303,0.0176609,0.0169869,0.0153557,0.0146554,0.0139554,0.0133572,0.0129329,0.0120777,0.0120301,0.0110825,0.0112974,0.0102912,0.0106886,0.00965156,0.0101769,0.00911776,0.00973512
-0.0303799,-0.0300668,-0.02971,-0.0293097,-0.0288701,-0.0283989,-0.0279055,-0.0273993,-0.0268885,-0.0263794,-0.025877,-0.0253855,-0.0249095,-0.0244573,-0.0240483,-0.0237388,-0.0236224,-0.0232837,-0.0228654,-0.0226544,-0.022342,-0.0228472,-0.0222266,-0.0228701,-0.0223009,-0.0229513,-0.0224531,-0.0230763,-0.0227034,-0.0232347,-0.0231562,-0.0234843,-0.0242524,-0.0246342,-0.0250437,-0.0254593,-0.0263237,-0.0267586,-0.0271115,-0.0274679,-0.0276657,-0.0281098,-0.0281386,-0.0286158,-0.0285226,-0.029018,-0.0288392,-0.0293417,-0.0291028,-0.0296093,-0.0293276
0.148014,0.14799,0.14796,0.147925,0.147885,0.147842,0.147797,0.147753,0.147711,0.147674,0.147641,0.147613,0.147593,0.147579,0.147572,0.147575,0.147584,0.147601,0.147628,0.147653,0.147685,0.147659,0.1477,0.147658,0.147695,0.147653,0.147684,0.147645,0.147668,0.147637,0.147644,0.147627,0.147586,0.14757,0.147554,0.14755,0.147544,0.147563,0.147583,0.147622,0.147639,0.14769,0.147688,0.147751,0.14773,0.147802,0.147764,0.147844,0.147792,0.147879,0.147816
-0.164438,-0.164524,-0.164625,-0.164742,-0.164873,-0.165016,-0.165168,-0.165325,-0.165485,-0.165646,-0.165805,-0.165962,-0.166114,-0.166262,-0.166399,-0.166509,-0.16656,-0.166714,-0.166934,-0.167075,-0.167299,-0.166962,-0.16744,-0.166958,-0.167427,-0.166914,-0.167352,-0.166842,-0.167201,-0.166762,-0.166884,-0.166634,-0.165956,-0.165656,-0.165328,-0.164972,-0.164158,-0.16382,-0.163521,-0.163247,-0.163099,-0.162671,-0.162724,-0.162247,-0.162431,-0.161917,-0.162191,-0.161655,-0.161992,-0.161438,-0.161822
-0.0761289,-0.0761789,-0.076242,-0.0763179,-0.076405,-0.0765,-0.076599,-0.0766979,-0.0767933,-0.0768825,-0.0769638,-0.077036,-0.0770987,-0.0771519,-0.0771952,-0.0772261,-0.0772388,-0.0772818,-0.0773542,-0.0774282,-0.0775421,-0.0775269,-0.0776576,-0.0776001,-0.0777296,-0.0776655,-0.0777938,-0.0777257,-0.0778516,-0.0777824,-0.0778985,-0.0778348,-0.0778794,-0.0778175,-0.0778614,-0.0777895,-0.0777752,-0.0777479,-0.0777765,-0.077799,-0.0778432,-0.0778436,-0.0778966,-0.0778863,-0.0779444,-0.0779239,-0.0779865,-0.0779599,-0.0780271,-0.077997,-0.078069
-0.00329399,-0.00323262,-0.00318295,-0.00314976,-0.00313721,-0.00314784,-0.00318229,-0.00323948,-0.00331729,-0.00341315,-0.00352437,-0.00364841,-0.00378273,-0.00392437,-0.00406815,-0.00419835,-0.00427189,-0.00439801,-0.00458995,-0.00479364,-0.00514852,-0.00507175,-0.00553957,-0.00528374,-0.00577282,-0.00548398,-0.00598969,-0.00568278,-0.00619974,-0.00589503,-0.00639931,-0.00614037,-0.0064297,-0.00625894,-0.00669446,-0.00645568,-0.0068083,-0.00692442,-0.00740843,-0.00766394,-0.00818253,-0.00819032,-0.00879173,-0.00872376,-0.00934794,-0.00922414,-0.00985373,-0.00969851,-0.0103307,-0.0101539,-0.0107908
-0.0622336,-0.0624606,-0.0627017,-0.062957,-0.063226,-0.063508,-0.0638023,-0.0641087,-0.0644271,-0.0647573,-0.065099,-0.0654515,-0.0658132,-0.0661811,-0.0665475,-0.0668851,-0.0671068,-0.0673668,-0.067662,-0.0679227,-0.0682865,-0.0682166,-0.068584,-0.0683676,-0.0687283,-0.0684957,-0.0688487,-0.0686143,-0.0689559,-0.0687397,-0.0690511,-0.0688822,-0.0690122,-0.0688357,-0.0690404,-0.0687929,-0.0688779,-0.0687863,-0.0690461,-0.069067,-0.0694213,-0.0692989,-0.0697462,-0.0695801,-0.0700804,-0.0698889,-0.0704172,-0.0702176,-0.0707592,-0.070556,-0.0711039
-0.102245,-0.102188,-0.102131,-0.102077,-0.102031,-0.101997,-0.10198,-0.101982,-0.102006,-0.102053,-0.102123,-0.102215,-0.102328,-0.102461,-0.10261,-0.102764,-0.102884,-0.103034,-0.103215,-0.103392,-0.103632,-0.103617,-0.103828,-0.103716,-0.103922,-0.103797,-0.103999,-0.103868,-0.104066,-0.103937,-0.104126,-0.10401,-0.104115,-0.104012,-0.104123,-0.103992,-0.104062,-0.104041,-0.104179,-0.104214,-0.104391,-0.10435,-0.104557,-0.104487,-0.104707,-0.104619,-0.104845,-0.10475,-0.104981,-0.104882,-0.105115
0.0304074,0.0304412,0.0304671,0.0304849,0.0304956,0.0305015,0.0305057,0.0305119,0.030523,0.0305419,0.0305702,0.0306091,0.0306589,0.0307194,0.0307885,0.03086,0.0309123,0.0309677,0.0310245,0.0310726,0.0311367,0.0311264,0.0311767,0.0311395,0.0311843,0.0311455,0.031182,0.031144,0.0311682,0.0311327,0.031135,0.0311027,0.0310558,0.031019,0.030967,0.0309502,0.0309107,0.0309229,0.0309132,0.0309486,0.0309302,0.0309648,0.030913,0.0309462,0.0308706,0.0309056,0.0308149,0.0308521,0.030752,0.0307919,0.0306854
-0.262135,-0.260802,-0.259332,-0.257728,-0.256008,-0.254201,-0.252339,-0.250451,-0.248563,-0.246693,-0.244857,-0.243067,-0.241335,-0.23969,-0.238199,-0.237082,-0.23679,-0.236024,-0.234794,-0.233643,-0.231666,-0.23227,-0.229868,-0.231304,-0.228959,-0.230516,-0.228255,-0.22989,-0.227771,-0.229435,-0.227674,-0.229217,-0.229053,-0.230469,-0.229964,-0.231874,-0.232617,-0.234,-0.2338,-0.234781,-0.234142,-0.235433,-0.234399,-0.2359,-0.234586,-0.236179,-0.23467,-0.236275,-0.234638,-0.236226,-0.234506
0.0436213,0.0440518,0.0445479,0.0451129,0.0457458,0.0464408,0.0471894,0.0479822,0.0488103,0.0496661,0.0505428,0.0514338,0.0523317,0.0532244,0.0540845,0.0548245,0.0552282,0.0558811,0.056757,0.0575716,0.0588067,0.0585606,0.0599386,0.0591683,0.0605385,0.0596897,0.0610413,0.0601527,0.0614605,0.060582,0.0617381,0.0609744,0.0612897,0.0606324,0.061253,0.0603162,0.0604394,0.0601836,0.0609175,0.0610858,0.0620799,0.0617601,0.0630225,0.062502,0.0638847,0.0632427,0.0646825,0.0639911,0.0654572,0.0647446,0.0662223
-0.128043,-0.127554,-0.127,-0.126384,-0.12571,-0.124992,-0.124241,-0.123472,-0.122694,-0.121917,-0.121146,-0.120388,-0.119647,-0.118934,-0.11827,-0.117729,-0.117485,-0.117077,-0.116515,-0.115999,-0.115177,-0.115387,-0.114431,-0.114976,-0.114041,-0.114631,-0.113726,-0.114341,-0.113485,-0.114104,-0.113369,-0.113937,-0.113748,-0.114233,-0.11389,-0.114504,-0.11447,-0.11473,-0.114363,-0.1144,-0.113911,-0.114154,-0.11356,-0.113895,-0.113256,-0.113644,-0.112983,-0.11339,-0.112719,-0.113131,-0.112454
-0.0250569,-0.0250938,-0.0251392,-0.0251929,-0.0252535,-0.0253189,-0.0253861,-0.0254525,-0.0255154,-0.0255727,-0.0256228,-0.0256645,-0.0256967,-0.0257183,-0.025728,-0.0257238,-0.0257069,-0.0256804,-0.0256383,-0.0255871,-0.0255124,-0.0255104,-0.0254474,-0.0254775,-0.0254172,-0.0254511,-0.025395,-0.0254302,-0.0253789,-0.0254137,-0.0253686,-0.0254,-0.0253842,-0.0254096,-0.0254168,-0.0254255,-0.025439,-0.0254246,-0.0254416,-0.025411,-0.0254431,-0.0254005,-0.0254684,-0.0254147,-0.0255102,-0.025449,-0.0255637,-0.0254973,-0.0256257,-0.0255545,-0.0256943
-0.0614327,-0.061573,-0.0617352,-0.0619192,-0.062123,-0.062343,-0.0625747,-0.0628135,-0.0630557,-0.0632987,-0.0635404,-0.0637799,-0.0640164,-0.0642491,-0.0644749,-0.0646786,-0.0648117,-0.0650491,-0.0654092,-0.0658021,-0.0664326,-0.0663794,-0.0671268,-0.0667793,-0.0675565,-0.0671579,-0.0679594,-0.0675378,-0.0683572,-0.067952,-0.0687548,-0.0684356,-0.0688904,-0.0686461,-0.0692747,-0.068874,-0.0692696,-0.0693353,-0.0699717,-0.0702836,-0.0710177,-0.0709829,-0.0718491,-0.071695,-0.072599,-0.072361,-0.0732723,-0.072992,-0.0739016,-0.0735969,-0.0745036
0.016967,0.0169068,0.0168313,0.0167409,0.0166379,0.0165261,0.0164104,0.0162954,0.0161851,0.0160827,0.0159903,0.0159092,0.0158401,0.0157836,0.0157409,0.0157186,0.015735,0.0157626,0.0157903,0.0158213,0.015818,0.0158999,0.0158065,0.0158974,0.015801,0.0158954,0.015794,0.0158945,0.0157843,0.0158953,0.0157694,0.0158909,0.0157723,0.0158806,0.0157717,0.0158744,0.0157915,0.0158472,0.0157612,0.0157693,0.0156799,0.0156986,0.0156128,0.0156377,0.0155561,0.0155891,0.0155087,0.015547,0.0154656,0.0155071,0.0154234
-0.0259327,-0.0258597,-0.0258027,-0.0257668,-0.0257565,-0.0257741,-0.0258195,-0.0258909,-0.0259853,-0.0260993,-0.0262295,-0.0263722,-0.0265238,-0.0266794,-0.0268294,-0.0269437,-0.0269343,-0.0268542,-0.0267505,-0.0266238,-0.0266071,-0.0262784,-0.0266106,-0.0262195,-0.0265783,-0.0261627,-0.0265501,-0.0261021,-0.0265275,-0.0260291,-0.0265119,-0.02596,-0.0264136,-0.025939,-0.0264909,-0.0259647,-0.0264743,-0.0261457,-0.0267035,-0.0263637,-0.0269342,-0.0265305,-0.0271173,-0.0266839,-0.0272679,-0.0268213,-0.0274031,-0.0269504,-0.0275321,-0.0270756,-0.0276597
-0.0725271,-0.0727777,-0.0730458,-0.0733313,-0.0736334,-0.0739511,-0.0742832,-0.074629,-0.074988,-0.0753595,-0.0757422,-0.0761338,-0.0765302,-0.0769233,-0.0772937,-0.077579,-0.0776039,-0.0774788,-0.0773145,-0.0771299,-0.077063,-0.0767133,-0.0769635,-0.0765983,-0.0768541,-0.0764876,-0.0767525,-0.0763784,-0.0766613,-0.0762699,-0.0765885,-0.0761788,-0.0764833,-0.076096,-0.0764684,-0.0760382,-0.0763929,-0.076041,-0.0764992,-0.0760863,-0.0766138,-0.076158,-0.0767239,-0.0762664,-0.0768501,-0.0764064,-0.0769957,-0.0765679,-0.0771546,-0.0767402,-0.0773208
-0.0353646,-0.0353005,-0.0352359,-0.0351748,-0.0351221,-0.0350831,-0.0350623,-0.0350635,-0.0350888,-0.0351393,-0.035215,-0.035315,-0.0354372,-0.0355776,-0.0357276,-0.0358593,-0.035887,-0.0358452,-0.0357819,-0.0357049,-0.035693,-0.0355075,-0.0356531,-0.0354473,-0.0355938,-0.0353833,-0.0355318,-0.0353104,-0.0354654,-0.0352212,-0.0353923,-0.0351182,-0.0352667,-0.0350181,-0.0351613,-0.0348975,-0.0350114,-0.0348061,-0.0349692,-0.0347414,-0.0349379,-0.0346934,-0.0348941,-0.0346427,-0.034847,-0.0345965,-0.0348056,-0.0345589,-0.0347719,-0.0345296,-0.0347451
0.0365889,0.036628,0.0366579,0.0366782,0.0366903,0.0366968,0.0367016,0.0367084,0.0367211,0.0367425,0.0367746,0.0368185,0.0368743,0.0369406,0.0370134,0.0370796,0.0370994,0.0370861,0.0370625,0.0370339,0.0370253,0.0369674,0.0369996,0.0369383,0.0369673,0.036908,0.0369315,0.0368734,0.0368884,0.0368293,0.036828,0.0367671,0.0367234,0.0366703,0.0366094,0.036589,0.0365277,0.0365544,0.0365229,0.0365977,0.0365587,0.0366259,0.0365557,0.0366193,0.036528,0.0365909,0.0364872,0.0365511,0.0364408,0.0365066,0.0363925
0.0734744,0.0750653,0.076811,0.0787034,0.0807193,0.082825,0.0849828,0.0871581,0.0893223,0.0914522,0.0935285,0.0955315,0.0974341,0.0991852,0.100656,0.101441,0.1006,0.0990838,0.0975365,0.0959943,0.0953205,0.0930708,0.0946725,0.0923927,0.0940187,0.0916985,0.0933499,0.0908997,0.0925898,0.0898689,0.0915927,0.0885633,0.0896483,0.0869045,0.0882829,0.0852877,0.0859786,0.0831947,0.084444,0.0814228,0.0829414,0.0802195,0.0818554,0.0791702,0.0809037,0.0783255,0.0801372,0.0776643,0.0795204,0.077147,0.0790211
-0.00190043,-0.00139035,-0.000807972,-0.000150287,0.000580603,0.00137786,0.00223179,0.0031319,0.00406826,0.00503167,0.00601316,0.00700269,0.00798658,0.00894096,0.00981001,0.0104175,0.0102977,0.00980916,0.00923765,0.00860438,0.00836304,0.00719114,0.00808741,0.00684559,0.00776911,0.00649377,0.00745025,0.00610585,0.00711237,0.00563742,0.00671354,0.00509069,0.00590186,0.00441405,0.00544913,0.00378299,0.00457947,0.00320258,0.00435912,0.00290328,0.00423849,0.00278747,0.00419469,0.00271996,0.00414927,0.00270534,0.00414282,0.0027426,0.00417567,0.00282025,0.00424179
0.241741,0.242308,0.242947,0.243655,0.244424,0.245241,0.24609,0.246958,0.247831,0.2487,0.249557,0.250391,0.251194,0.251946,0.252601,0.253017,0.252838,0.252392,0.251911,0.251407,0.251223,0.250384,0.25104,0.250171,0.250834,0.249951,0.25062,0.249692,0.250371,0.249348,0.250031,0.248901,0.249327,0.248328,0.248873,0.247817,0.248156,0.247276,0.24783,0.24694,0.247572,0.246738,0.24738,0.246545,0.247187,0.246373,0.247018,0.246231,0.246877,0.246117,0.246761
-0.011687,-0.0117293,-0.0117811,-0.0118422,-0.0119108,-0.0119845,-0.0120601,-0.0121344,-0.0122045,-0.012268,-0.0123231,-0.0123684,-0.0124026,-0.0124244,-0.0124324,-0.0124245,-0.0124056,-0.0123903,-0.0123812,-0.0123787,-0.0123622,-0.0124017,-0.0123559,-0.0124078,-0.0123633,-0.0124166,-0.0123742,-0.0124295,-0.0123888,-0.0124485,-0.0124074,-0.0124708,-0.0124432,-0.0124881,-0.0124952,-0.0125083,-0.0125252,-0.0124862,-0.0125109,-0.0124133,-0.0124524,-0.0123493,-0.0124184,-0.0123002,-0.0123931,-0.0122689,-0.0123788,-0.0122502,-0.0123721,-0.0122391,-0.0123707
